year,rank,name,url,founded,street1,city,state,zip,revenue,% growth,Headcount,Industry,Revenue Raw
2017,2478,TeamLogic IT,teamlogicit.com,1/1/05,26722 Plaza 26722 Plaza,Mission Viejo,CA,92691,4.4 million,143,360,IT Services,4441000
2017,2483,Wet Brush,thewetbrush.com,1/1/77,5 Adams Ave ,Hauppauge,NY,11788,40.6 million,143,75,Consumer Products & Services,40576000
2017,2484,Complete Recovery,completerecoverycorp.com,1/1/03,5184 W Wiley Post Way ,Salt Lake City,UT,84116,4.6 million,143,112,Financial Services,4588359
2017,2486,New York Dynamic Neuromuscular Rehabilitation and Physical Therapy,nydnrehab.com,1/1/10,130 west 42 str suit 1055 ,New York City,NY,10036,2 million,143,11,Health,2006686
2017,2489,On The Map Marketing,onthemapmarketing.com,1/1/09,"200 SE 1st, Ste 502 ",Miami,FL,33131,2.6 million,143,72,Advertising & Marketing,2550630
2017,2493,Shoemagoo,shoemagoo.com,1/1/13,"406 9th Avenue, Suite 301 ",San Diego,CA,92101,7.8 million,142,5,Retail,7841507
2017,2495,KeyMedia Solutions,keymediasolutions.com,1/1/11,4304 S Arway Dr ,Sioux Falls,SD,57106,2.6 million,142,12,Advertising & Marketing,2551484
2017,2496,OMG,onlinemarketinggrp.com,1/1/05,12 W 23rd St 3rd Floor Online Marketing Group,New York City,NY,10010,16.1 million,142,20,Advertising & Marketing,16126760
2017,2502,NSource,nsourcemanage.com,1/1/12,321 N Clark Street Suite 2800,Chicago,IL,60654,7.7 million,142,200,Business Products & Services,7733136
2017,2503,General Devices,general-devices.com,1/1/79,1000 River St ,Ridgefield,NJ,07657,6.1 million,142,31,Health,6112199
2017,2504,Percepture,percepture.com,1/1/04,1501 Broadway 12th Floor,New York City,NY,10036,2.5 million,142,33,Advertising & Marketing,2492426
2017,2509,Fastmore Logistics,fastmore.com,1/1/05,931 Busse Rd. ,Elk Grove Village,IL,60007,18.6 million,141,47,Logistics & Transportation,18570063
2017,2511,HMG Plus,hmgplus.com,1/1/12,265 West 37th St Suite 907,New York City,NY,10018,4.1 million,141,400,Travel & Hospitality,4104122
2017,2518,Prestige Travel Nurses,prestigenurses.com,1/1/05,"7313 International Place, Suite 110 ",Sarasota,FL,34240,3.1 million,141,4,Health,3082162
2017,2520,SciSafe,scisafe.com,1/1/10,7 Corporate Drive 7 Corporate Drive,Cranbury,NJ,08512,2.8 million,140,18,Health,2764365
2017,2522,Miguel Lopez Jr.,lopezinc.com,1/1/89,21005 Taft Street ,Pembroke Pines,FL,33029,11.8 million,140,47,Construction,11782450
2017,2524,Source Alliance Network,sourcealliance.net,1/1/10,2023 W. Carroll Ave. C205,Chicago,IL,60612,8.9 million,140,20,Logistics & Transportation,8936194
2017,2525,Tri-County Mechanical,tricountymechanicalinc.com,1/1/07,4219 Sea Mountain Hwy ,Little River,SC,29566,3.5 million,140,15,Construction,3538905
2017,2529,Businessolver,businessolver.com,1/1/98,1025 Ashworth Rd ,West Des Moines,IA,50265,88 million,140,613,Software,88027000
2017,2532,Amtel,myamtel.com,1/1/09,1046 Texan Trail #2,Grapevine,TX,76051,44.3 million,139,600,Retail,44298737
2017,2533,United Mortgage,http://umloans.com,1/1/07,9393 W. 110th Street Suite 170,Overland Park,KS,66210,2 million,139,14,Financial Services,2045935
2017,2536,AQUILA Commercial,aquilacommercial.com,1/1/07,1717 West Sixth Street Suite 400,Austin,TX,78703,14.2 million,139,34,Real Estate,14241000
2017,2546,Compassus,compassus.com,1/1/06,10 Cadillac Drive Suite 400,Brentwood,TN,37027,423.3 million,139,3642,Health,423338133
2017,2551,Become A Better Trader,becomeabettertrader.com,1/1/07,108 S. Wynstone Park Drive Suite 119,North Barrington,IL,60010,2.4 million,138,12,Education,2397285
2017,2562,Fathom 4,fathom4.com,1/1/12,672 Marina Drive Suite 202,Charleston,SC,29492,3.4 million,137,36,Government Services,3447963
2017,2563,Kobeyaki Holdings,kobeyaki.com,1/1/11,293 Seventh ave 293 Seventh ave,New York City,NY,10001,6.3 million,137,50,Food & Beverage,6324549
2017,2566,G&N Insurance,insurewithgn.com,1/1/10,153 Cordaville Rd Ste 310,Southborough,MA,01772,2.3 million,137,19,Insurance,2333459
2017,2568,Cabins USA,cabinsusa.com,1/1/04,PO Box 5620 ,Sevierville,TN,37864,17.4 million,137,74,Travel & Hospitality,17364943
2017,2573,Jacobson Strategic Communications,jacobsonstrategic.com,1/1/10,230 South Broad St. 17th Floor,Philadelphia,PA,19102,2.7 million,137,41,Advertising & Marketing,2659639
2017,2576,22nd Century Staffing,22ndstaffing.com,1/1/13,8251 Greensboro Drive Suite 250,McLean,VA,22102,29.1 million,136,500,IT Services,29071178
2017,2579,280 Group,280group.com,1/1/98,142b South Santa Cruz Avenue ,Los Gatos,CA,95030,3.7 million,136,20,Business Products & Services,3691550
2017,2583,CIOsynergy,ciosynergy.com,1/1/09,2800 W. Higgins Road ,Hoffman Estates,IL,60169,6.6 million,136,26,Business Products & Services,6563258
2017,2586,Versado Training,versado.com,1/1/10,807 E Main St Suite 2-120,Durham,NC,27701,4 million,136,18,Education,3966369
2017,2597,Atlas Insurance Brokers,aibme.com,1/1/96,5721 Bandel Rd NW 5721 Bandel Rd NW,Rochester,MN,55901,17.6 million,135,17,Insurance,17551972
2017,2598,KHM Travel Group,khmtravel.com,1/1/05,1152 Pearl Road ,Brunswick,OH,44212,16.5 million,135,48,Travel & Hospitality,16523437
2017,2601,Rhythmic Technologies,rhythmictech.com,1/1/08,"585 Grove Street, Suite 201 ",Herndon,VA,20170,2.3 million,135,13,IT Services,2251907
2017,2612,MeetEdgar,meetedgar.com,1/1/13,2028 E BEN WHITE BLVD #240-2850,Austin,TX,78741,3.1 million,134,28,Software,3146810
2017,2617,TargetMarket,targetmarket.com,1/1/92,117 West Luke Avenue ,Summerville,SC,29483,2 million,134,12,Advertising & Marketing,2014181
2017,2624,AnnieMac Home Mortgage,annie-mac.com,1/1/11,700 East Gate Drive Suite 400,Mount Laurel,NJ,08054,143.5 million,133,880,Financial Services,143537500
2017,2628,Platinum Roofing,platinumroofinginc.com,1/1/00,1900 Dobbin Drive ,San Jose,CA,95133,27.2 million,133,100,Construction,27217647
2017,2631,Whissel Realty,whisselrealty.com,1/1/06,3180 University Ave Suite 600,San Diego,CA,92104,5.1 million,133,50,Real Estate,5055111
2017,2644,rezora,rezora.com,1/1/09,2005 10th Street Suite 200,Boulder,CO,80302,2.1 million,132,11,Advertising & Marketing,2130251
2017,2645,BBG Management,bbgmanagement.com,1/1/08,301 McCullough Drive Suite 400,Charlotte,NC,28262,8.2 million,132,100,IT Services,8161516
2017,2647,Site Tech Services,sitetechservices.com,1/1/13,4301 Anchor Plaza Pkwy Suite 140,Tampa,FL,33634,2.9 million,132,17,IT Services,2920000
2017,2650,Tiernan & Patrylo,tpdesignbuild.com,1/1/84,665 Highway 74 South Suite 100,Peachtree City,GA,30269,36.3 million,131,76,Construction,36302937
2017,2652,Sixpack Shortcuts,company.sixpackshortcuts.com,1/1/10,9111 Research Blvd ,Austin,TX,78758,21 million,131,103,Health,21035504
2017,2660,Direct Benefits,directbenefits.com,1/1/01,55 E. 5th Street Suite 500,Saint Paul,MN,55101,5.3 million,131,32,Insurance,5284496
2017,2661,Cornerstone Engineering,cei-engineering.com,1/1/03,2302 Hurstbourne Villag Dr. Suite 1000 2302 Hurstbourne Villag Dr. Suite 1000,Louisville,KY,40299,3.8 million,131,21,Engineering,3756098
2017,2662,ONEFIRE,onefire.com,1/1/12,214 Pecan Street ,Peoria,IL,61602,2.2 million,131,23,Software,2218718
2017,2665,The Northbridge Companies,nextgenerationseniors.com,1/1/04,71 Third Avenue ,Burlington,MA,01803,67.6 million,130,1246,Health,67564434
2017,2672,Flowing Wells Landscape & Pools,flowingwellslandscape.com,1/1/96,2705 S. Alma School Rd Suite 2 ,Chandler,AZ,85286,3.4 million,130,32,Construction,3423490
2017,2673,Administrative Strategies,adminstrat.com,1/1/10,14074 Trade Center Drive #119 ,Fishers,IN,46038,7.3 million,130,6,Insurance,7292227
2017,2674,JAX Refrigeration,jaxrefrigeration.con,1/1/10,1529 South 3rd Street ,Jacksonville Beach,FL,32250,40.7 million,130,127,Construction,40681293
2017,2679,Computer Overhauls,computeroverhauls.com,1/1/06,7 Penn Plz STE 749,New York City,NY,10001,2.9 million,129,9,Consumer Products & Services,2856774
2017,2693,CleanLife LED,cleanlifeenergy.com,1/1/11,2400 Superior Ave E ,Cleveland,OH,44114,3.6 million,129,17,Manufacturing,3581241
2017,2703,Aerospace Quality Research and Development,aerospaceqrd.com,1/1/02,4600 Claire Chennault ,Addison,TX,75001,6.2 million,128,31,Engineering,6153883
2017,2706,Entech Computer Services,entechus.com,1/1/98,6338 Presidential Court Suite 201,Fort Myers,FL,33919,5.2 million,128,37,0,5152283
2017,2709,Strata Company,gostrata.com,1/1/93,5166 Campus Drive ,Plymouth Meeting,PA,19462,11.4 million,127,32,Advertising & Marketing,11430776
2017,2711,SOLVARIA,solvaria.com,1/1/97,11243 Nuckols Road Suite 150,Glen Allen,VA,23059,3 million,127,30,IT Services,3033709
2017,2713,SmartAcre,getsmartacre.com,1/1/08,559 Main Street Suite 150,Bethlehem,PA,18018,2.1 million,127,18,Advertising & Marketing,2146821
2017,2717,Professional Enrollment Concepts,pecworksite.com,1/1/08,6200 Savoy Dr. Suite 345 ,Houston,TX,77036,5 million,127,64,Insurance,5027611
2017,2731,Advanced Technology Logistics,atlinc-ga.com,1/1/09,37 Calumet Pkwy Bldg F Ste 103 ,Newnan,GA,30263,10.3 million,126,135,Government Services,10258230
2017,2736,NSS Labs,nsslabs.com,1/1/07,"206 Wild Basin Road Building A, Suite 200",Austin,TX,78746,17.7 million,125,93,Security,17701497
2017,2737,Natix,natix.com,1/1/12,16790 Placer Hills Rd c ,Meadow Vista,CA,95722,2.1 million,125,3,Business Products & Services,2112984
2017,2742,Davis Supply of Charleston,davis-supply.com,1/1/12,2210-B Technical Parkway ,North Charleston,SC,29419,6.8 million,125,3,Construction,6753495
2017,2746,Pharmaceutical Strategies Group,psgconsults.com,1/1/96,"5360 Legacy Drive Building 3, Suite 230 ",Plano,TX,75024,30.5 million,125,100,Health,30490349
2017,2748,Affiliated Communications dba Alert Communications,alertcommunications.com,1/1/65,3601 CALLE TECATE STE 200,Camarillo,CA,93012,11.1 million,125,222,Business Products & Services,11121611
2017,2749,Maine Coast,mainecoastcompany.com,1/1/11,15 Hannaford Drive Unit 2,York,ME,03909,55.1 million,125,48,Food & Beverage,55127070
2017,2752,Pete and Gerry's Organics,peteandgerrys.com,1/1/02,140 Buffum Rd ,Monroe,NH,03771,178.9 million,124,153,Food & Beverage,178947337
2017,2757,Vac2Go,vac2go.com,1/1/12,2112 Button Lane ,LaGrange,KY,40031,3.8 million,124,10,Business Products & Services,3834363
2017,2763,Exscape Designs,exscapedesigns.com,1/1/04,10121 Kinsman Road ,Novelty,OH,44072,4.6 million,124,31,Construction,4572000
2017,2766,Stomping Ground Photography,stompinggroundphoto.com,1/1/09,3611 14th Avenue Suite 605,Brooklyn,NY,11218,2 million,124,35,Consumer Products & Services,2035411
2017,2768,Vectornate USA,vectornate.com,1/1/09,14798 Pipeline Ave Ste A,Chino Hills,CA,91709,7.2 million,124,20,Business Products & Services,7156115
2017,2771,Guardian Services,guardiandallas.com,1/1/45,11522 Pagemill Road ,Dallas,TX,75243,2.2 million,123,39,Business Products & Services,2248056
2017,2772,Hairroin Salon,hairroinsalon.com,1/1/05,1520 N. Cahuenga Blvd. Attn: Janine Jarman,Los Angeles,CA,90028,2.9 million,123,45,Retail,2879439
2017,2773,Assisting Hands Home Care,assistinghands.com,1/1/06,5700 E. Franklin Rd. #105 ,Nampa,ID,83687,41.5 million,123,10,Health,41521250
2017,2787,Nanoracks,nanoracks.com,1/1/09,555 Forge River Rd ,Webster,TX,77598,10 million,123,42,Logistics & Transportation,10022836
2017,2789,"Computers, Electronics, Office Etc.",ceoetc.com,1/1/09,3001 Earl Rudder Fwy S. ,College Station,TX,77845,3.4 million,122,36,IT Services,3430200
2017,2791,CRS - Corporate Relocation Systems,crsmove.com,1/1/02,64-54 Maurice Avenue ,Maspeth,NY,11378,3.6 million,122,49,Logistics & Transportation,3618172
2017,2793,Xivic,xivic.com,1/1/95,7461 Beverly Blvd. Suite 400,Los Angeles,CA,90036,4.7 million,122,140,Business Products & Services,4720103
2017,2797,Shore Solutions,yourshoresolutions.com,1/1/11,1120 Bay Blvd Suite E,Chula Vista,CA,91911,8.7 million,122,14,Government Services,8707089
2017,2799,V2 Strategic Advisors,v2sa.com,1/1/05,222 Broadway 21st Floor,New York City,NY,10038,4.3 million,122,16,Business Products & Services,4335000
2017,2802,Human<>Element,human-element.com,1/1/05,617 Detroit Street Suite A,Ann Arbor,MI,48104,2.8 million,122,30,IT Services,2766933
2017,2805,Laser Products Industries,laserproductsus.com,1/1/94,1344 Enterprise Dr. ,Romeoville,IL,60446,9.5 million,122,25,Manufacturing,9513438
2017,2806,Wahid,attportables.com,1/1/91,8270 cinder bed road ,Lorton,VA,22079,54.5 million,122,230,Retail,54497707
2017,2811,Wistex II,wistexllc.com,1/1/74,1730 Stout Dr Ste 1,Warminster,PA,18974,2.7 million,122,8,Business Products & Services,2715468
2017,2814,Brewer & Stratton Property Management,http://brewerstrattonpm.com,1/1/12,3635 E. Inverness Ave. # 101 ,Mesa,AZ,85206,3.1 million,121,15,Real Estate,3084474
2017,2815,The Wire Guys,thewireguys.tv,1/1/07,4752 Mill Road ,Emmaus,PA,18049,2 million,121,15,Security,2041073
2017,2816,Federal Resources,federalresources.com,1/1/86,235-G Log Canoe Circle ,Stevensville,MD,21666,325.3 million,121,181,Government Services,325269973
2017,2825,MKind,rightheightmfg.com,1/1/08,150 Dow Street Tower Four,Manchester,NH,03101,3.8 million,121,11,Manufacturing,3834240
2017,2828,Yandy.com,yandy.com,1/1/05,21615 N. 7th Avenue ,Phoenix,AZ,85027,43.6 million,121,101,Retail,43607105
2017,2844,Medication Management Partners,mmprx.com,1/1/10,13601 Kenton Ave ,Crestwood,IL,60445,15.2 million,120,60,Health,15188181
2017,2845,SummitCPA Group,summitcpa.net,1/1/02,9815 Dawsons Creek Blvd ,Fort Wayne,IN,46825,3.1 million,120,32,Financial Services,3052848
2017,2853,Broad Sky Networks,broadskynetworks.net,1/1/04,750 NW Charbonneau Dr. Suite 201,Bend,OR,97703,3.2 million,119,13,Telecommunications,3151520
2017,2859,Serendipit Consulting,serendipitconsulting.com,1/1/08,4450 N. 12th Street Suite 238,Phoenix,AZ,85014,3.1 million,119,27,Advertising & Marketing,3066000
2017,2861,B2B Industrial Packaging,b2bind.com,1/1/04,313 S. Rohlwing Road ,Addison,IL,60101,45.3 million,119,88,Business Products & Services,45338163
2017,2865,Dorner Plastic Surgery,dornerplasticsurgery.com,1/1/04,6425 Post Rd. 6425 Post Rd.,Dublin,OH,43016,2.8 million,118,9,Health,2843595
2017,2866,All Filters,allfilters.com,1/1/09,795 W 1700 S Ste 1 ,Salt Lake City,UT,84104,4.5 million,118,10,Retail,4494283
2017,2876,Bold Construction,buildboldnc.com,1/1/99,50211 Governors Dr ,Chapel Hill,NC,27517,7 million,118,13,Construction,6965548
2017,2878,Blue Coast Savings Consultants,bluecoastsavings.com,1/1/06,1200 4th st ste 302 ,Key West,FL,33040,3.9 million,118,600,Business Products & Services,3891000
2017,2879,Toro Taxes,torotaxes.com,1/1/09,1800 E sahara Ave suite 106 ,Las Vegas,NV,89104,6.7 million,118,178,Financial Services,6698845
2017,2882,Crowne kitchen and bath,crownekb.com,1/1/11,9317 S Eastern ave ,Moore,OK,73160,2.4 million,118,21,Construction,2419134
2017,2885,Amrita Aromatherapy,amrita.net,1/1/89,1900 C West Stone Avenue ,Fairfield,IA,52556,3 million,118,18,Consumer Products & Services,3013022
2017,2886,Marketing Maven,marketingmavenpr.com,1/1/09,2390 C Las Posas Road #479,Camarillo,CA,93010,2.1 million,118,20,Advertising & Marketing,2067410
2017,2887,Composable Systems,composablesystems.com,1/1/07,802 East Main Street Suite 200,Louisville,KY,40206,3 million,117,28,Software,3041294
2017,2894,Avalaunch Media,avalaunchmedia.com,1/1/12,2972 W Maple Loop Dr Ste 201 ,Lehi,UT,84043,4.7 million,117,31,Advertising & Marketing,4661451
2017,2896,INK Communications,ink-pr.com,1/1/04,2717 S. Lamar #1087 ,Austin,TX,78704,3.5 million,117,27,Advertising & Marketing,3496966
2017,2907,Wine & Design,wineanddesign.com,1/1/10,"1520 Glenwood Ave, STE 200A ",Raleigh,NC,27608,5.1 million,116,5,Consumer Products & Services,5062800
2017,2911,Thought Leader Select,thoughtleaderselect.com,1/1/06,4400 Oak Hill Road Suite 100 ,Chapel Hill,NC,27514,2.6 million,116,14,Health,2620604
2017,2914,Banks Industrial Group,banksindustrial.com,1/1/03,PO Box 382 ,Berlin,NJ,08009,6.4 million,116,22,Construction,6439896
2017,2915,Business IT Source,bitsinc.com,1/1/08,954 Corporate Woods Parkway ,Vernon Hills,IL,60061,70.4 million,116,43,IT Services,70350000
2017,2918,Workhorse Marketing,workhorsemkt.com,1/1/03,3809 S 2nd St ,Austin,TX,78704,2.3 million,116,17,Advertising & Marketing,2333852
2017,2921,Nomadic Real Estate,nomadicrealestate.com,1/1/07,727 15th ST NW Suite 210,Washington,DC,20005,3.4 million,116,21,Real Estate,3428873
2017,2922,Twin Termite,twintermite.com,1/1/07,3600 Madison Avenue #62 ,North Highlands,CA,95660,5.3 million,116,48,Business Products & Services,5296490
2017,2924,Pax Financial Group,paxfg.com,1/1/07,270 N Loop 1604 E ,San Antonio,TX,78232,2.2 million,115,17,Financial Services,2160569
2017,2929,Content Bloom,contentbloom.com,1/1/11,8630 Oak Street ,New Orleans,LA,70118,4 million,115,35,Media,3960711
2017,2935,Nussbaum Group,nussbaum-group.com,1/1/09,1100 n. 35th st. ,Seattle,WA,98103,6.8 million,115,49,Construction,6750591
2017,2937,Advanced Medical Strategies,mdstrat.com,1/1/03,"50 Salem Street Advanced Medical Strategies,Ste 108",Lynnfield,MA,01940,3.2 million,115,13,Insurance,3245242
2017,2941,Capri Senior Communities,capricommunities.com,1/1/92,20875 Crossroads Circle Suite 400,Waukesha,WI,53186,50.9 million,114,240,Health,50893000
2017,2942,PamTen,pamten.com,1/1/07,5 Independence Way Suite 180,Princeton,NJ,08540,12.6 million,114,102,IT Services,12602142
2017,2944,GetUWired,getuwired.com,1/1/03,3221 Copper Mines Road ,Dahlonega,GA,30533,2.8 million,114,31,Advertising & Marketing,2773757
2017,2949,Tomo Drug Testing,yourdrugtesting.com,1/1/91,2055 S Stewart Ave Suite A,Springfield,MO,65804,5.2 million,114,116,Business Products & Services,5186291
2017,2951,ICON Medical Network,iconstaffingnetwork.com,1/1/10,8100 SW Nyberg Road Suite 400 Suite 400,Tualatin,OR,97062,15.4 million,114,25,Human Resources,15397806
2017,2956,NORCAL Ambulance,norcalambulance.com,1/1/04,3049 Independence Drive Suite I ,Livermore,CA,94551,20.9 million,114,450,Health,20931917
2017,2957,Mosaic Global Transportation,mosaicglobaltransportation.com,1/1/02,643 Bair Island Road Suite 210,San Jose,CA,95128,10.2 million,114,108,Logistics & Transportation,10185641
2017,2976,Happy Howie's,happyhowies.com,1/1/07,15510 Dale St ,Detroit,MI,48223,2.7 million,112,16,Manufacturing,2686439
2017,2984,Perfect Search Media,perfectsearchmedia.com,1/1/10,12 E Ohio St. Suite 400,Chicago,IL,60611,3.5 million,112,18,Advertising & Marketing,3469548
2017,2985,Xtreme Xperience,thextremexperience.com,1/1/12,1454 W. Willow St ,Chicago,IL,60642,5.8 million,111,30,Consumer Products & Services,5775249
2017,2986,Mid America Pet Food,victorpetfood.com,1/1/07,2024 N Frontage Rd ,Mount Pleasant,TX,75455,52.8 million,111,92,Food & Beverage,52832000
2017,2991,WADOT Capital,wadot.com,1/1/01,5413 Meridian Ave N STE C,Seattle,WA,98103,2.6 million,111,10,Financial Services,2639190
2017,2992,New Project,newproject.cc,1/1/04,223 25th Street ,Brooklyn,NY,11232,3.1 million,111,26,Construction,3149881
2017,2993,Bodycentral Physical Therapy,bodycentralpt.net,1/1/01,1991 E Ajo Way Suite 149,Tucson,AZ,85713,3.9 million,111,87,Health,3922432
2017,2994,Goken America,gokenamerica.com,1/1/04,5100 Parkcenter Avenue ,Dublin,OH,43017,20.4 million,111,208,Engineering,20396073
